"year","state","election_date","start_date","end_date","poll_date","pollster","sample_size","poll_dem","poll_rep"
2016,"Wisconsin",2016-11-08,2016-10-21,2016-11-03,2016-10-27,"Ipsos",651,47.18,39.99
2016,"Arizona",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",580,42.92,44.58
2016,"Washington",2016-11-08,2016-10-21,2016-11-03,2016-10-27,"Ipsos",545,46.44,39.43
2016,"Florida",2016-11-08,2016-10-21,2016-10-27,2016-10-24,"Ipsos",804,48.51,44.61
2016,"Minnesota",2016-11-08,2016-10-21,2016-11-03,2016-10-27,"Ipsos",638,42.41,36.96
2016,"Tennessee",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",518,34.46,50.09
2016,"Washington",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",538,46.71,38.33
2016,"Connecticut",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",340,48.11,42.23
2016,"Wisconsin",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",653,47.48,38.96
2016,"Alabama",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",301,41.23,53.27
2016,"Colorado",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",531,49.01,41.11
2016,"Kentucky",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",365,34.13,61
2016,"Minnesota",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",623,42.01,37.21
2016,"South Carolina",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",236,44.02,48.32
2016,"Maryland",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",480,52.92,33.96
2016,"Oregon",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",446,46.46,37.41
2016,"Missouri",2016-11-08,2016-10-21,2016-11-02,2016-10-27,"Ipsos",405,41.09,47.19
2016,"California",2016-11-08,2016-10-22,2016-10-30,2016-10-26,"Greenberg Quinlan Rosner/American Viewpoint",1382,54,30
2016,"Minnesota",2016-11-08,2016-10-22,2016-10-26,2016-10-24,"SurveyUSA",656,49,39
2016,"Florida",2016-11-08,2016-10-22,2016-10-26,2016-10-24,"Saint Leo University",1028,50.4,36.95
2016,"Texas",2016-11-08,2016-10-22,2016-10-24,2016-10-23,"Crosswind Media & Public Relations",800,38,45
2016,"New Hampshire",2016-11-08,2016-10-22,2016-10-25,2016-10-23,"Monmouth University",401,46,42
2016,"Michigan",2016-11-08,2016-10-22,2016-10-24,2016-10-23,"EPIC-MRA",600,41,34
2016,"Indiana",2016-11-08,2016-10-22,2016-10-24,2016-10-23,"Gravis Marketing",596,38,49
2016,"Arizona",2016-11-08,2016-10-22,2016-10-24,2016-10-23,"Saguaro Strategies",2385,48,46
2016,"Pennsylvania",2016-11-08,2016-10-23,2016-10-25,2016-10-24,"Siena College",824,46,39
2016,"Virginia",2016-11-08,2016-10-23,2016-10-30,2016-10-26,"Winthrop University",712,44,39
2016,"North Carolina",2016-11-08,2016-10-23,2016-10-27,2016-10-25,"Elon University",710,42,41.2
2016,"Massachusetts",2016-11-08,2016-10-23,2016-11-02,2016-10-28,"Western New England University",417,56,26
2016,"Idaho",2016-11-08,2016-10-23,2016-10-24,2016-10-23,"Rasmussen Reports/Pulse Opinion Research",750,29,48
2016,"Maine",2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",245,42.33,35.08
2016,"Nebraska",2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",216,31.62,53.27
2016,"Idaho",2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",205,30.06,53.26
2016,"Virginia",2016-11-08,2016-10-23,2016-10-26,2016-10-24,"Christopher Newport University",814,46,39
2016,"New Hampshire",2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",196,44.42,41.81
2016,"Mississippi",2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",184,35.93,53.09
2016,"New Hampshire",2016-11-08,2016-10-23,2016-10-25,2016-10-24,"Emerson College",600,46,43
2016,"Utah",2016-11-08,2016-10-23,2016-10-24,2016-10-23,"Rasmussen Reports/Pulse Opinion Research",750,28,32
2016,"West Virginia",2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",180,34.22,58.04
2016,"Missouri",2016-11-08,2016-10-23,2016-10-25,2016-10-24,"Remington",2559,39,50
2016,"New Mexico",2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",158,40.94,38.34
2016,"Delaware",2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",138,52.03,36.42
2016,"Montana",2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",115,34.75,53.66
2016,"Hawaii",2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",102,47.31,28.75
2016,"Nevada",2016-11-08,2016-10-23,2016-10-25,2016-10-24,"Rasmussen Reports/Pulse Opinion Research",525,45,41
2016,"New Hampshire",2016-11-08,2016-10-23,2016-10-25,2016-10-24,"Rasmussen Reports/Pulse Opinion Research",525,45,41
2016,"Michigan",2016-11-08,2016-10-23,2016-10-23,2016-10-23,"Mitchell Research & Communications",1241,49,41
2016,"South Dakota",2016-11-08,2016-10-23,2016-11-06,2016-10-30,"Ipsos",114,29.45,52.16
2016,"Vermont",2016-11-08,2016-10-24,2016-10-26,2016-10-25,"Political Marketing International, Inc./Red Racing Horses",1052,52,26
2016,"Missouri",2016-11-08,2016-10-24,2016-10-26,2016-10-25,"Mason-Dixon Polling & Research, Inc.",625,42,47
2016,"Ohio",2016-11-08,2016-10-24,2016-10-26,2016-10-25,"Trafalgar Group",1150,44.15,48.54
2016,"Massachusetts",2016-11-08,2016-10-24,2016-10-26,2016-10-25,"Suffolk University",500,57,25
2016,"Maine",2016-11-08,2016-10-24,2016-10-26,2016-10-25,"Maine People's Resource Center",812,42,37
2016,"South Dakota",2016-11-08,2016-10-24,2016-10-26,2016-10-25,"Nielson Brothers Polling",600,35,49
2016,"Minnesota",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",647,43.9,36
2016,"Wisconsin",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",625,45.92,39.99
2016,"Arizona",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",593,42.38,47.1
2016,"Washington",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",562,46.72,38.48
2016,"Tennessee",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",538,36.33,49.76
2016,"Colorado",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",536,47.71,42.33
2016,"Maryland",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",472,55.69,33.6
2016,"Oregon",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",465,46.72,37.04
2016,"Missouri",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",401,39.73,48.01
2016,"Kentucky",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",391,37.64,58.29
2016,"Connecticut",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",351,49.76,39.7
2016,"Alabama",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",328,38.06,54.15
2016,"South Carolina",2016-11-08,2016-10-24,2016-11-06,2016-10-30,"Ipsos",251,43.61,49.43
2016,"New Hampshire",2016-11-08,2016-10-24,2016-10-26,2016-10-25,"Rasmussen Reports/Pulse Opinion Research",525,48,39
2016,"Nevada",2016-11-08,2016-10-24,2016-10-26,2016-10-25,"Rasmussen Reports/Pulse Opinion Research",525,44,43
2016,"New Mexico",2016-11-08,2016-10-24,2016-10-24,2016-10-24,"Zia Poll",1899,45,40
2016,"Wyoming",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",251,23,62
2016,"Delaware",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",429,51,38
2016,"District of Columbia",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",314,87,4
2016,"Rhode Island",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",412,49,36
2016,"Hawaii",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",437,52,31
2016,"North Dakota",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",260,32,55
2016,"Vermont",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",422,51,25
2016,"Montana",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",382,38,48
2016,"New Mexico",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",892,45,33
2016,"Alaska",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",294,39,47
2016,"New Hampshire",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",635,46,36
2016,"Mississippi",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",635,42,47
2016,"West Virginia",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",294,27,59
2016,"Idaho",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",407,31,49
2016,"South Dakota",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",266,29,55
2016,"Kansas",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",1176,36,47
2016,"Maine",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",386,50,38
2016,"South Carolina",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",1764,42,46
2016,"Nevada",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",887,43,43
2016,"Arkansas",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",446,37,53
2016,"Maryland",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",696,63,27
2016,"Utah",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",988,30,33
2016,"Virginia",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",2005,48,39
2016,"Massachusetts",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",707,58,28
2016,"New Jersey",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",674,55,34
2016,"Georgia",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",2517,44,46
2016,"Minnesota",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",639,47,38
2016,"Washington",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",699,53,34
2016,"Illinois",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",957,53,34
2016,"Missouri",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",568,39,46
2016,"Alabama",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",410,36,54
2016,"Louisiana",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",320,36,54
2016,"Nebraska",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",328,33,51
2016,"New York",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",1561,57,33
2016,"Iowa",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",905,40,44
2016,"California",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",2264,55,30
2016,"Connecticut",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",488,51,39
2016,"Oklahoma",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",430,30,57
2016,"Pennsylvania",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",2108,49,41
2016,"Indiana",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",592,37,49
2016,"Oregon",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",614,51,36
2016,"Wisconsin",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",1059,45,41
2016,"Texas",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",1940,42,46
2016,"Tennessee",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",455,39,51
2016,"Arizona",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",1342,43,43
2016,"Ohio",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",1585,41,44
2016,"Colorado",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",1417,44,39
2016,"Kentucky",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",318,31,59
2016,"Florida",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",2634,46,45
2016,"North Carolina",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",1383,47,43
2016,"Michigan",2016-11-08,2016-10-24,2016-10-30,2016-10-27,"SurveyMonkey",1400,43,42
2016,"California",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"YouGov",1498,53,33
2016,"North Carolina",2016-11-08,2016-10-25,2016-10-26,2016-10-25,"Marist College",780,47,41
2016,"Florida",2016-11-08,2016-10-25,2016-10-27,2016-10-26,"Siena College",815,42,46
2016,"Florida",2016-11-08,2016-10-25,2016-10-26,2016-10-25,"Marist College",779,45,44
2016,"Florida",2016-11-08,2016-10-25,2016-10-26,2016-10-25,"Public Policy Polling",742,48,44
2016,"Georgia",2016-11-08,2016-10-25,2016-10-27,2016-10-26,"SurveyUSA",683,42,49
2016,"Florida",2016-11-08,2016-10-25,2016-10-30,2016-10-27,"TargetSmart/William & Mary",718,48,40
2016,"Oregon",2016-11-08,2016-10-25,2016-10-29,2016-10-27,"Davis, Hibbitts & Midghall, Inc.",504,41,34
2016,"Kentucky",2016-11-08,2016-10-25,2016-10-30,2016-10-27,"Western Kentucky University",602,37,54
2016,"Florida",2016-11-08,2016-10-25,2016-10-26,2016-10-25,"Dixie Strategies",698,42.4,45.7
2016,"Pennsylvania",2016-11-08,2016-10-25,2016-10-26,2016-10-25,"Emerson College",550,48,43
2016,"Michigan",2016-11-08,2016-10-25,2016-10-26,2016-10-25,"Emerson College",500,50,43
2016,"Alaska",2016-11-08,2016-10-25,2016-10-27,2016-10-26,"Google Consumer Surveys",446,38,39
2016,"Idaho",2016-11-08,2016-10-25,2016-10-27,2016-10-26,"Google Consumer Surveys",417,29,41
2016,"North Carolina",2016-11-08,2016-10-25,2016-10-26,2016-10-25,"Gravis Marketing",1273,49,47
2016,"Virginia",2016-11-08,2016-10-25,2016-10-28,2016-10-26,"Roanoke College",766,50,32
2016,"Nevada",2016-11-08,2016-10-25,2016-10-25,2016-10-25,"Gravis Marketing",875,46,46
2016,"Florida",2016-11-08,2016-10-25,2016-10-26,2016-10-25,"Gravis Marketing",1301,48,47
2016,"Pennsylvania",2016-11-08,2016-10-25,2016-10-30,2016-10-27,"Gravis Marketing",3217,47,44
2016,"Hawaii",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",97,45.23,23.66
2016,"Arkansas",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",210,31.49,36.09
2016,"Oklahoma",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",260,27.28,47.83
2016,"Montana",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",191,27.14,39.32
2016,"West Virginia",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",120,33.35,44.26
2016,"Vermont",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",91,57.13,17.11
2016,"New Mexico",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",242,38.58,31.99
2016,"Maine",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",98,41.52,26.58
2016,"Idaho",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",161,21.81,44.25
2016,"Nevada",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",224,40.39,33.32
2016,"Nebraska",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",227,27.37,41.53
2016,"Kansas",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",341,39.89,30.88
2016,"South Dakota",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",107,19.54,43.31
2016,"Louisiana",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",282,28.59,49.58
2016,"Mississippi",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",244,25.83,55.37
2016,"Alaska",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",82,29.31,32.58
2016,"District of Columbia",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",74,47.91,19.37
2016,"Iowa",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",429,37.55,30.16
2016,"Delaware",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",107,38.21,34.88
2016,"Maryland",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",510,47.3,25.15
2016,"Wyoming",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",84,26.68,57.27
2016,"Connecticut",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",364,40.48,31.84
2016,"North Dakota",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",88,26.18,48.14
2016,"New Hampshire",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",81,36.77,38.03
2016,"Rhode Island",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",66,38.44,36.63
2016,"Alabama",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",443,20.38,56.12
2016,"South Carolina",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",380,31.9,38.15
2016,"Tennessee",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",422,31.36,42.27
2016,"Oregon",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",429,37.6,30.6
2016,"Kentucky",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",363,29.49,41.4
2016,"Massachusetts",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",491,46.3,24.67
2016,"Minnesota",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",688,34.77,28.58
2016,"Colorado",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",637,42.67,27.9
2016,"Missouri",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",726,37.32,38.14
2016,"Georgia",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",540,32.92,41.56
2016,"Arizona",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",656,37.89,32.88
2016,"Washington",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",625,43.73,26.69
2016,"Indiana",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",764,36.46,33.82
2016,"Virginia",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",661,38.73,33.85
2016,"North Carolina",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",725,34.4,40.6
2016,"Michigan",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",677,37.5,34.9
2016,"Wisconsin",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",816,41.21,28.69
2016,"Pennsylvania",2016-11-08,2016-10-25,2016-10-27,2016-10-26,"Rasmussen Reports/Pulse Opinion Research",525,47,40
2016,"Ohio",2016-11-08,2016-10-25,2016-10-27,2016-10-26,"Rasmussen Reports/Pulse Opinion Research",525,46,42
2016,"North Carolina",2016-11-08,2016-10-25,2016-10-27,2016-10-26,"Rasmussen Reports/Pulse Opinion Research",525,47,44
2016,"Nevada",2016-11-08,2016-10-25,2016-10-27,2016-10-26,"Rasmussen Reports/Pulse Opinion Research",525,43,42
2016,"New Hampshire",2016-11-08,2016-10-25,2016-10-27,2016-10-26,"Rasmussen Reports/Pulse Opinion Research",525,47,39
2016,"Florida",2016-11-08,2016-10-25,2016-10-27,2016-10-26,"Rasmussen Reports/Pulse Opinion Research",525,42,48
2016,"Texas",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",1260,31.53,43.03
2016,"New Jersey",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",916,38.54,33.18
2016,"Ohio",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",982,33.35,35.38
2016,"Illinois",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",1185,42.66,28.26
2016,"Pennsylvania",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",1029,36.86,39.45
2016,"New York",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",1225,42.3,30.2
2016,"Florida",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",1286,36.5,44.1
2016,"California",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",1365,46.27,26.85
2016,"Wyoming",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",251,22,62
2016,"Delaware",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",458,50,38
2016,"District of Columbia",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",332,88,4
2016,"Hawaii",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",467,51,32
2016,"Rhode Island",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",419,49,36
2016,"North Dakota",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",279,31,53
2016,"Montana",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",405,36,49
2016,"Vermont",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",436,53,25
2016,"New Mexico",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",987,44,34
2016,"Alaska",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",300,38,46
2016,"New Hampshire",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",659,48,35
2016,"Mississippi",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",648,41,48
2016,"West Virginia",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",321,27,58
2016,"Idaho",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",447,31,49
2016,"South Dakota",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",298,27,53
2016,"Kansas",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1273,36,47
2016,"Nevada",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1010,43,42
2016,"Michigan",2016-11-08,2016-10-25,2016-10-25,2016-10-25,"Mitchell Research & Communications",1030,48,42
2016,"Maine",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",432,49,37
2016,"South Carolina",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1762,43,45
2016,"Arkansas",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",484,39,52
2016,"Maryland",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",740,63,27
2016,"Utah",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1078,30,33
2016,"Minnesota",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",773,46,37
2016,"Massachusetts",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",796,58,29
2016,"Virginia",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",2089,48,38
2016,"Louisiana",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",423,38,51
2016,"New Jersey",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",724,55,35
2016,"Georgia",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",2665,44,46
2016,"Missouri",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",671,39,46
2016,"Nebraska",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",412,32,52
2016,"Alabama",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",485,35,55
2016,"Washington",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",745,53,34
2016,"Illinois",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1003,52,35
2016,"New York",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1734,56,33
2016,"California",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",2505,55,30
2016,"Iowa",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",984,40,45
2016,"Connecticut",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",554,51,39
2016,"Oklahoma",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",472,31,54
2016,"Oregon",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",743,51,36
2016,"Pennsylvania",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",2255,49,41
2016,"Indiana",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",674,37,51
2016,"Wisconsin",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1195,44,42
2016,"Tennessee",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",550,38,51
2016,"Ohio",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1823,40,45
2016,"Texas",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",2051,41,47
2016,"Kentucky",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",424,31,58
2016,"Arizona",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1457,43,44
2016,"Colorado",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1532,43,39
2016,"Florida",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",2809,46,45
2016,"Michigan",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1649,43,42
2016,"North Carolina",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"SurveyMonkey",1574,47,44
2016,"Utah",2016-11-08,2016-10-25,2016-10-31,2016-10-28,"Google Consumer Surveys",245,28.18,29.39
2016,"Wisconsin",2016-11-08,2016-10-26,2016-10-31,2016-10-28,"Marquette University",1255,46,40
